id,content,date,retweets,favorites,mentions,hashtags,,,,,,,
1.21696E+18,Thank you!https://twitter.com/YahooSportsCFB/status/1216890283666890753 �?2020-01-13 23:52:01,29016,192766,,,,,,,,,,
1.21722E+18,"On my way to Milwaukee, Wisconsin for a # TrumpRally. Look forward to see you all soon!pic.twitter.com/L97KjEc9GW",2020/1/14 17:16,19449,104873,,#TrumpRally,,,,,,,
1.21723E+18,"We are helping Apple all of the time on TRADE and so many other issues, and yet they refuse to unlock phones used by killers, drug dealers and other violent criminal elements. They will have to step up to the plate and help our great Country, NOW! MAKE AMERICA GREAT AGAIN.",2020/1/14 17:36,34314,169223,,,,,,,,,
1.21723E+18,"Cryin�?Chuck Schumer just said, “The American people want a fair trial in the Senate.�?True, but why didn’t Nervous Nancy and Corrupt politician Adam “Shifty�?Schiff give us a fair trial in the House. It was the most lopsided & unfair basement hearing in the history of Congress!",2020/1/14 17:45,41444,189835,,,,,,,,,
1.21727E+18,"Thank you Milwaukee, Wisconsin! # KAG2020 # MAGAhttps://www.pscp.tv/w/cO5xvzFvTlFsTFJub1dwUXd8MU1ZR05QTVFqZXp4d5h60N64EI-HoqqzFXcmHj9bJ6Eg4HL-2kiqKSPfZjsM?t=9s �?,2020-01-14 20:36:27,11660,46998,,#KAG2020","#MAGAhttps""",,,,,,,,,,,
1.21728E+18,GOD BLESS THE U.S.A.!pic.twitter.com/xi2yTS5fY1,2020/1/14 20:43,23404,105436,,,,,,,,,
1.21728E+18,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! # TrumpMilwaukeeRallypic.twitter.com/LAl96RE49h",2020/1/14 20:49,16903,61057,,#TrumpMilwaukeeRallypic,,,,,,,
1.21728E+18,"Republicans are fighting for citizens from every background, & from every race, religion, color & creed. We are a movement for ALL AMERICANS who believe in fairness & justice, equality & dignity, opportunity & safety. We are a big tent, & a big party, w/ BIG IDEAS for the future!pic.twitter.com/8Gib5eKMOF",2020/1/14 20:53,17227,70124,,,,,,,,,
1.21728E+18,Former National Security Adviser for President Obama said “President Trump was absolutely correct�?in taking out terroristist leader Soleimani. Thank you General Jones!,2020/1/14 21:18,24127,126421,,,,,,,,,
1.2173E+18,"Prime Minister of the United Kingdom, @ BorisJohnson, stated, “We should replace the Iran deal with the Trump deal.�?I agree!",2020/1/14 22:32,25123,131631,@BorisJohnson,,,,,,,,
1.21731E+18,Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny!https://twitter.com/GOP/status/1217291085132836864 �?2020-01-14 22:46:25,15487,60448,,,,,,,,,,
1.21732E+18,"Now up to 187 Federal Judges, and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy!https://twitter.com/senatemajldr/status/1204881311514669059 �?,2020-01-14 23:45:31,16163,64572,,
1217329023182872576,https://twitter.com/realDonaldTrump/status/1217329023182872576,I agree with him on this", 100%. But why would anyone vote Democrat? We are setting all time records with the economy!https://twitter.com/sarahedolan/status/1217295090739228674 �?,2020/1/15 0:13,25843,100947,,,,,,,,
1.21747E+18,"Here we go again, another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House, not the Senate!",2020/1/15 9:33,30452,155318,,,,,,,,,
1.21761E+18,https://twitter.com/WaysandMeansGOP/status/1217508926872334336 …pic.twitter.com/1OIXKTv0hp,2020/1/15 18:51,22683,87702,,,,,,,,,
1.2178E+18,"One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country, and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!",2020/1/16 7:41,32882,160967,,,,,,,,,
1.21781E+18,"Cryin�?Chuck Schumer is saying privately that the new China Trade Deal is unbelievable, which it is, but publicly he knocks it whenever possible. That’s politics, but so bad for our great Country!",2020/1/16 7:59,27004,130028,,,,,,,,,
1.21783E+18,“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.�?Laura Ingraham @ IngrahamAngle @ FoxNews,2020/1/16 9:04,19606,91224,"@IngrahamAngle,@FoxNews",,,,,,,,
1.21783E+18,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",2020/1/16 9:14,22486,115067,,,,,,,,,
1.21783E+18,Looking at this strongly!https://twitter.com/SenAlexander/status/1215387768039317506 �?2020-01-16 09:23:26,9353,39689,,,,,,,,,,
1.21784E+18,"This is a total disgrace, but just another reason that I’m going to win Michigan again!https://twitter.com/DailyCaller/status/1217793784198639618 �?,2020-01-16 09:49:37,15714,61114,,
1217838753810669568,https://twitter.com/realDonaldTrump/status/1217838753810669568,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book http://bit.ly/2tlBT7y via @ BreitbartNews,2020-01-16 09:59:19,13215,41388,@BreitbartNews,
1217909231946477575,https://twitter.com/realDonaldTrump/status/1217909231946477575,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,2020-01-16 14:39:23,54018,335127,,
1217927213179338758,https://twitter.com/realDonaldTrump/status/1217927213179338758,THANK YOU! # MAGApic.twitter.com/jVr7qmYOvu,2020-01-16 15:50:50,28604,147255,,#MAGApic
1217965436119191553,https://twitter.com/realDonaldTrump/status/1217965436119191553,See you tomorrow! # CHAMPShttps://twitter.com/LSUfootball/status/1217888605961506816 �?2020-01-16 18:22:43,16793,104196,,#CHAMPShttps
1217985357553315841,https://twitter.com/realDonaldTrump/status/1217985357553315841,PROMISES MADE"," PROMISES KEPT! # KeepAmericaGreat2020pic.twitter.com/CheEfoFUBT""",2020/1/16 19:41,41969,165961,,#KeepAmericaGreat2020pic,,,,,,
1.21816E+18,“The GOA got it exactly backwards. Here’s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It’s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....,2020/1/17 7:32,19173,75987,,,,,,,,,
1.21816E+18,....for the foreign policies of the President.�?@ AlanDersh Alan Dershowitz @ seanhannity @ FoxNews They do what the House asks. The Swamp!,2020/1/17 7:32,10220,40775,"@AlanDersh,@seanhannity,@FoxNews",,,,,,,,
1.21816E+18,"“Years from now, when we look back at this day, nobody’s going to remember Nancy’s cheap theatrics, they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.�?@ IngrahamAngle @ FoxNews",2020/1/17 7:33,24458,108993,"@IngrahamAngle,@FoxNews",,,,,,,,
1.21816E+18,“There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.�?@ IngrahamAngle @ FoxNews,2020/1/17 7:34,14717,69461,"@IngrahamAngle,@FoxNews",,,,,,,,
1.21817E+18,"Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did, he would go down in the polls even more (if that is possible!).",2020/1/17 7:39,15554,77303,,,,,,,,,
1.21817E+18,"Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA, including the greatest economy in history, rebuilding our military, biggest ever tax & regulation cuts, & 2nd A!",2020/1/17 8:12,23660,113982,,,,,,,,,
1.21819E+18,"Getting ready to meet the LSU Tigers, the National Champions. Great Coach, great Team, great School. Very exciting!",2020/1/17 9:17,15681,122553,,,,,,,,,
1.2182E+18,"They are rigging the election again against Bernie Sanders, just like last time, only even more obviously. They are bringing him out of so important Iowa in order that, as a Senator, he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...",2020/1/17 9:35,25750,116128,,,,,,,,,
1.2182E+18,"....Joe Biden, and Bernie is shut out again. Very unfair, but that’s the way the Democrats play the game. Anyway, it’s a lot of fun to watch!",2020/1/17 9:35,13941,68933,,,,,,,,,
1.21826E+18,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,2020/1/17 14:10,19704,109619,,,,,,,,,
1.2183E+18,Words of wisdom. Thank you Ted!https://twitter.com/SenTedCruz/status/1217855192399601665 �?2020-01-17 16:22:04,19423,78639,,,,,,,,,,
1.2183E+18,"Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vote for Democrats, they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!",2020/1/17 16:22,47336,174160,,,,,,,,,
1.2183E+18,"The so-called “Supreme Leader�?of Iran, who has not been so Supreme lately, had some nasty things to say about the United States and Europe. Their economy is crashing, and their people are suffering. He should be very careful with his words!",2020/1/17 16:22,33783,171078,,,,,,,,,
1.21831E+18,"The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin, its leaders should abandon terror and Make Iran Great Again!https://twitter.com/khamenei_ir/status/1218141834842660864 �?,2020-01-17 17:10:21,20856,76103,,
1218309736594116608,https://twitter.com/realDonaldTrump/status/1218309736594116608,مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند!https://twitter.com/khamenei_ir/status/1218141834842660864 �?2020-01-17 17:10:50,25294,97993,,
1218336685450317824,https://twitter.com/realDonaldTrump/status/1218336685450317824,CONGRATULATIONS! # GeauxTigerspic.twitter.com/Axc9ezAdar,2020-01-17 18:57:56,20394,99919,,#GeauxTigerspic
1218520880051105792,https://twitter.com/realDonaldTrump/status/1218520880051105792,A great day at the White House for our National Champions", the LSU Tigers!https://twitter.com/Real10jayy__/status/1218313039432290305 �?,2020/1/18 7:09,17412,97679,,,,,,,,
1.21852E+18,"Tremendous surge in new housing construction in December, 16.9%, biggest in many years!",2020/1/18 7:19,22259,120157,,,,,,,,,
1.21853E+18,"“Day after day, really good news on the economy. By the way, this didn’t just happen by accident, it’s the result of a lot of the policies that Donald Trump has put into place. Obviously, the Tax Cut, and now we have these two BIG trade deals.�?@ StephenMoore Great future growth!",2020/1/18 7:33,18447,81296,@StephenMoore,,,,,,,,
1.21853E+18,“Trade Deals Drive Stocks To Record Highs.�?@ FoxNews,2020/1/18 7:35,17723,88329,@FoxNews,,,,,,,,
1.21867E+18,"95% Approval Rating in the Republican Party, A Record. Thank You!",2020/1/18 16:56,24208,146206,,,,,,,,,
1.21867E+18,"They are taking the Democrat Nomination away from Crazy Bernie, just like last time. Some things never change!",2020/1/18 16:58,22552,117077,,,,,,,,,
1.21867E+18,"Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip. Thank you!",2020/1/18 17:16,22957,114955,,,,,,,,,
1.21867E+18,"A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish & environmentally unfriendly idea that, when needed, probably won’t work anyway. It will also look terrible. Sorry, you’ll just have to get your mops & buckets ready!",2020/1/18 17:18,24902,124267,,,,,,,,,
1.2187E+18,....BUT THE BEST IS YET TO COME!,2020/1/18 18:52,35520,185142,,,,,,,,,
1.2187E+18,"If you listened to the flawed advice of @ paulkrugman at the @ nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS.....",2020/1/18 18:52,17683,75260,"@paulkrugman,@nytimes",,,,,,,,
1.21872E+18,"“Nancy Pelosi said, it’s not a question of proof, it’s a question of allegations! Oh really?�?@ JudgeJeanine @ FoxNews What a disgrace this Impeachment Scam is for our great Country!",2020/1/18 20:12,36620,158443,"@JudgeJeanine,@FoxNews",,,,,,,,
1.21875E+18,pic.twitter.com/Efot9QLGDj,2020/1/18 22:30,20130,67878,,,,,,,,,
1.21895E+18,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt�?with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",2020/1/19 11:44,23846,127793,,,,,,,,,
1.21896E+18,I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!,2020/1/19 12:24,35166,238596,,,,,,,,,
1.219E+18,"Now Mini Mike Bloomberg is critical of Jack Wilson, who saved perhaps hundreds of people in a Church because he was carrying a gun, and knew how to use it. Jack quickly killed the shooter, who was beginning a rampage. Mini is against the 2nd A. His ads are Fake, just like him!",2020/1/19 15:12,38852,165062,,,,,,,,,
1.21905E+18,"I was thrilled to be back in the Great State of Texas tonight, where the people are known for being tough, strong, hardworking, loyal and fiercely patriotic �?just like America’s incredible Farmers! # AFBF2020https://www.pscp.tv/w/cPTqejFvTlFsTFJub1dwUXd8MUx5eEJMV09yYllHTlRz-5NbV2gPeKOOkDEM8yurjH1YctdRkh2JVPtJ_Se1?t=5m20s �?,2020-01-19 18:27:07,18102,76084,,#AFBF2020https
1219066007731310593,https://twitter.com/realDonaldTrump/status/1219066007731310593,“In the House"," the President got less due process than the 9-11 terrorists got. This is a corrupt process?�?Mark Levin @ marklevinshow “Very much so!�?@ RepDougCollins @ FoxNews""",2020/1/19 19:16,23675,98905,"@marklevinshow,@RepDougCollins,@FoxNews",,,,,,,
1.21908E+18,A great show! Check it out tonight at 9pm. @ FoxNewshttps://twitter.com/NextRevFNC/status/1218941188704632832 �?2020-01-19 19:57:49,9040,42236,@FoxNewshttps,,,,,,,,,
1.21928E+18,"The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don’t let it happen, VOTE REPUBLICAN in 2020!",2020/1/20 9:43,29881,116002,,,,,,,,,
1.21929E+18,They didn’t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!,2020/1/20 9:47,19381,102211,,,,,,,,,
